file_name,label,length,width,L_bot,W_bot,L_top,W_top,num_bot,num_top,fold
15353,standard_hardmaple,84.7638,5.4252,70,500,70,500,6,6,2
14913,standard_hardmaple,122.205,8.70866,70,500,70,500,6,6,2
14824,standard_hardmaple,146.22,7.275589999999999,70,500,70,500,6,6,2
15399,standard_hardmaple,97.4016,4.0984300000000005,70,500,70,500,6,6,2
14831,standard_hardmaple,109.961,6.73228,70,500,70,500,6,6,2
14068,standard_hardmaple,86.4961,8.6378,70,500,70,500,6,6,2
15147,standard_hardmaple,56.7323,5.89764,70,500,70,500,6,6,2
15436,standard_hardmaple,86.2598,4.25197,70,500,70,500,6,6,2
14929,standard_hardmaple,121.102,7.74803,70,500,70,500,6,6,2
15388,standard_hardmaple,97.5591,8.78346,70,500,70,500,6,6,2
14920,standard_hardmaple,121.772,6.370080000000001,70,500,70,500,6,6,2
15263,standard_hardmaple,72.4803,7.03937,70,500,70,500,6,6,2
14807,standard_hardmaple,109.055,6.53543,70,500,70,500,6,6,2
14891,standard_hardmaple,106.14200000000001,8.220469999999999,70,500,70,500,6,6,2
15039,standard_hardmaple,121.89,6.10236,70,500,70,500,6,6,2
14851,standard_hardmaple,110.0,3.56299,70,500,70,500,6,6,2
15371,standard_hardmaple,97.6772,4.88976,70,500,70,500,6,6,2
15200,standard_hardmaple,73.5827,6.25197,70,500,70,500,6,6,2
15419,standard_hardmaple,97.9921,6.27953,70,500,70,500,6,6,2
15089,standard_hardmaple,85.2362,5.56299,70,500,70,500,6,6,2
15291,standard_hardmaple,97.4016,6.44488,70,500,70,500,6,6,2
15320,standard_hardmaple,97.8346,5.71654,70,500,70,500,6,6,2
15222,standard_hardmaple,93.7008,7.85433,70,500,70,500,6,6,2
15087,standard_hardmaple,85.2362,8.02362,70,500,70,500,6,6,2
15030,standard_hardmaple,122.008,7.070869999999999,70,500,70,500,6,6,2
15134,standard_hardmaple,97.7953,7.543310000000001,70,500,70,500,6,6,2
15362,standard_hardmaple,80.8268,3.70866,70,500,70,500,6,6,2
15199,standard_hardmaple,97.5591,3.98425,70,500,70,500,6,6,2
14918,standard_hardmaple,120.906,3.14173,70,500,70,500,6,6,2
15327,standard_hardmaple,97.2835,7.1378,70,500,70,500,6,6,2
15529,standard_hardmaple,97.6772,7.08661,70,500,70,500,6,6,2
14911,standard_hardmaple,93.4252,6.649610000000001,70,500,70,500,6,6,2
15267,standard_hardmaple,98.0315,8.64173,70,500,70,500,6,6,2
15310,standard_hardmaple,97.5591,5.98425,70,500,70,500,6,6,2
15014,standard_hardmaple,121.37799999999999,7.01575,70,500,70,500,6,6,2
15305,standard_hardmaple,97.4409,5.4252,70,500,70,500,6,6,2
15203,standard_hardmaple,97.9134,7.2874,70,500,70,500,6,6,2
15154,standard_hardmaple,97.5984,4.41732,70,500,70,500,6,6,2
15095,standard_hardmaple,97.7953,6.1929099999999995,70,500,70,500,6,6,2
15230,standard_hardmaple,95.7874,7.80709,70,500,70,500,6,6,2
15152,standard_hardmaple,84.6457,5.92126,70,500,70,500,6,6,2
15495,standard_hardmaple,97.3228,4.27953,70,500,70,500,6,6,2
15032,standard_hardmaple,108.85799999999999,8.933069999999999,70,500,70,500,6,6,2
14849,standard_hardmaple,121.811,8.70079,70,500,70,500,6,6,2
15238,standard_hardmaple,86.3386,7.629919999999999,70,500,70,500,6,6,2
14793,standard_hardmaple,109.449,5.4488199999999996,70,500,70,500,6,6,2
14826,standard_hardmaple,109.646,7.26772,70,500,70,500,6,6,2
14947,standard_hardmaple,109.37,5.1063,70,500,70,500,6,6,2
15417,standard_hardmaple,97.9921,3.61024,70,500,70,500,6,6,2
14938,standard_hardmaple,121.61399999999999,5.35827,70,500,70,500,6,6,2
15470,standard_hardmaple,73.7008,3.83071,70,500,70,500,6,6,2
15075,standard_hardmaple,96.5748,4.25197,70,500,70,500,6,6,2
15020,standard_hardmaple,122.087,8.98819,70,500,70,500,6,6,2
15540,standard_hardmaple,97.5197,5.71654,70,500,70,500,6,6,3
15414,standard_hardmaple,97.5197,5.48819,70,500,70,500,6,6,3
14861,standard_hardmaple,122.205,5.322830000000001,70,500,70,500,6,6,3
14072,standard_hardmaple,97.3228,6.5944899999999995,70,500,70,500,6,6,3
15319,standard_hardmaple,97.6378,5.28346,70,500,70,500,6,6,3
14948,standard_hardmaple,110.118,9.15354,70,500,70,500,6,6,3
15328,standard_hardmaple,85.8661,4.23228,70,500,70,500,6,6,3
15054,standard_hardmaple,107.756,8.09843,70,500,70,500,6,6,3
15518,standard_hardmaple,78.2283,4.04331,70,500,70,500,6,6,3
14888,standard_hardmaple,122.04700000000001,6.41339,70,500,70,500,6,6,3
15242,standard_hardmaple,73.6614,9.17717,70,500,70,500,6,6,3
14967,standard_hardmaple,109.803,5.76772,70,500,70,500,6,6,3
15378,standard_hardmaple,84.4488,3.20079,70,500,70,500,6,6,3
15451,standard_hardmaple,97.5984,7.75984,70,500,70,500,6,6,3
14853,standard_hardmaple,108.93700000000001,6.1535400000000005,70,500,70,500,6,6,3
15209,standard_hardmaple,73.622,7.19685,70,500,70,500,6,6,3
15227,standard_hardmaple,97.3622,3.56299,70,500,70,500,6,6,3
15192,standard_hardmaple,97.6772,6.14173,70,500,70,500,6,6,3
15148,standard_hardmaple,97.4016,8.00394,70,500,70,500,6,6,3
15524,standard_hardmaple,97.6378,6.58661,70,500,70,500,6,6,3
15438,standard_hardmaple,98.2677,8.29921,70,500,70,500,6,6,3
15347,standard_hardmaple,97.874,6.0748,70,500,70,500,6,6,3
15497,standard_hardmaple,97.9921,4.81102,70,500,70,500,6,6,3
15462,standard_hardmaple,96.1811,4.72047,70,500,70,500,6,6,3
14890,standard_hardmaple,121.535,7.81102,70,500,70,500,6,6,3
15537,standard_hardmaple,95.4724,7.2874,70,500,70,500,6,6,3
15374,standard_hardmaple,72.7165,7.57874,70,500,70,500,6,6,3
14952,standard_hardmaple,121.929,8.25197,70,500,70,500,6,6,3
15180,standard_hardmaple,84.7244,7.6063,70,500,70,500,6,6,3
14859,standard_hardmaple,122.087,7.86614,70,500,70,500,6,6,3
14847,standard_hardmaple,144.173,8.952760000000001,70,500,70,500,6,6,3
14900,standard_hardmaple,110.118,6.736219999999999,70,500,70,500,6,6,3
15043,standard_hardmaple,121.969,6.51575,70,500,70,500,6,6,3
15411,standard_hardmaple,84.7638,9.08268,70,500,70,500,6,6,3
14871,standard_hardmaple,110.315,7.9252,70,500,70,500,6,6,3
15252,standard_hardmaple,93.8976,3.9448800000000004,70,500,70,500,6,6,3
14906,standard_hardmaple,108.85799999999999,5.54331,70,500,70,500,6,6,3
14788,standard_hardmaple,119.84299999999999,9.20866,70,500,70,500,6,6,3
15487,standard_hardmaple,97.5591,6.06299,70,500,70,500,6,6,3
15344,standard_hardmaple,97.874,6.562989999999999,70,500,70,500,6,6,3
15471,standard_hardmaple,97.874,5.6811,70,500,70,500,6,6,3
15386,standard_hardmaple,84.4882,6.14173,70,500,70,500,6,6,3
15454,standard_hardmaple,97.9528,5.48425,70,500,70,500,6,6,3
14833,standard_hardmaple,120.906,4.52756,70,500,70,500,6,6,3
15535,standard_hardmaple,97.4016,7.76772,70,500,70,500,6,6,3
14881,standard_hardmaple,115.82700000000001,8.32677,70,500,70,500,6,6,3
14122,standard_hardmaple,97.4409,7.86614,70,500,70,500,6,6,3
15393,standard_hardmaple,71.6929,7.429130000000001,70,500,70,500,6,6,3
14843,standard_hardmaple,110.039,8.08661,70,500,70,500,6,6,3
15485,standard_hardmaple,73.2283,4.69685,70,500,70,500,6,6,3
15157,standard_hardmaple,97.2441,5.35827,70,500,70,500,6,6,3
15236,standard_hardmaple,97.6772,7.0315,70,500,70,500,6,6,3
15104,standard_hardmaple,85.1969,8.97638,70,500,70,500,6,6,3
14895,standard_hardmaple,122.04700000000001,6.06693,70,500,70,500,6,6,3
15318,standard_hardmaple,84.9606,8.69685,70,500,70,500,6,6,3
15456,standard_hardmaple,72.9528,9.232280000000001,70,500,70,500,6,6,3
14067,standard_hardmaple,73.7795,4.79134,70,500,70,500,6,6,3
14867,standard_hardmaple,122.04700000000001,9.15354,70,500,70,500,6,6,3
15450,standard_hardmaple,97.9528,5.72835,70,500,70,500,6,6,3
14923,standard_hardmaple,122.04700000000001,7.814960000000001,70,500,70,500,6,6,3
15274,standard_hardmaple,85.74799999999999,5.7007900000000005,70,500,70,500,6,6,3
15257,standard_hardmaple,93.1496,9.25197,70,500,70,500,6,6,3
15368,standard_hardmaple,73.0709,5.64961,70,500,70,500,6,6,3
14916,standard_hardmaple,121.89,6.54724,70,500,70,500,6,6,3
15205,standard_hardmaple,85.9449,4.7401599999999995,70,500,70,500,6,6,3
15241,standard_hardmaple,97.5591,4.64567,70,500,70,500,6,6,3
14994,standard_hardmaple,109.764,8.11417,70,500,70,500,6,6,3
14978,standard_hardmaple,108.85799999999999,8.80315,70,500,70,500,6,6,3
14937,standard_hardmaple,76.4567,5.1378,70,500,70,500,6,6,3
14858,standard_hardmaple,121.37799999999999,6.236219999999999,70,500,70,500,6,6,3
15213,standard_hardmaple,97.6772,4.30315,70,500,70,500,6,6,3
15142,standard_hardmaple,97.7165,6.4685,70,500,70,500,6,6,3
15135,standard_hardmaple,97.2441,7.61417,70,500,70,500,6,6,3
15281,standard_hardmaple,79.3701,6.06299,70,500,70,500,6,6,3
14787,standard_hardmaple,120.59100000000001,9.01181,70,500,70,500,6,6,3
15244,standard_hardmaple,85.8268,3.4488199999999996,70,500,70,500,6,6,3
15345,standard_hardmaple,97.4803,5.38189,70,500,70,500,6,6,3
15056,standard_hardmaple,122.126,6.5511800000000004,70,500,70,500,6,6,3
14981,standard_hardmaple,108.898,5.62598,70,500,70,500,6,6,3
15472,standard_hardmaple,97.8346,8.48819,70,500,70,500,6,6,3
13973,standard_hardmaple,73.2283,4.1929099999999995,70,500,70,500,6,6,3
15525,standard_hardmaple,96.811,8.433069999999999,70,500,70,500,6,6,3
15170,standard_hardmaple,84.8425,5.01181,70,500,70,500,6,6,3
15028,standard_hardmaple,121.85,6.67323,70,500,70,500,6,6,3
15078,standard_hardmaple,97.874,5.60236,70,500,70,500,6,6,3
14792,standard_hardmaple,107.087,6.42126,70,500,70,500,6,6,3
14956,standard_hardmaple,122.244,6.1535400000000005,70,500,70,500,6,6,3
14928,standard_hardmaple,122.008,4.87795,70,500,70,500,6,6,3
14896,standard_hardmaple,110.118,9.24803,70,500,70,500,6,6,3
15145,standard_hardmaple,85.9055,7.19685,70,500,70,500,6,6,3
15214,standard_hardmaple,85.5118,4.99606,70,500,70,500,6,6,3
15168,standard_hardmaple,84.8819,8.566930000000001,70,500,70,500,6,6,3
15300,standard_hardmaple,71.4173,8.220469999999999,70,500,70,500,6,6,3
15151,standard_hardmaple,97.3622,6.4488199999999996,70,500,70,500,6,6,3
14887,standard_hardmaple,108.70100000000001,4.98425,70,500,70,500,6,6,3
14827,standard_hardmaple,145.984,5.570869999999999,70,500,70,500,6,6,3
15005,standard_hardmaple,118.071,7.68898,70,500,70,500,6,6,3
14823,standard_hardmaple,108.78,5.12598,70,500,70,500,6,6,3
14844,standard_hardmaple,109.016,7.562989999999999,70,500,70,500,6,6,3
14803,standard_hardmaple,89.6457,8.11811,70,500,70,500,6,6,3
14066,standard_hardmaple,97.3622,6.59055,70,500,70,500,6,6,3
15179,standard_hardmaple,97.5197,6.27953,70,500,70,500,6,6,3
15398,standard_hardmaple,97.6378,8.49213,70,500,70,500,6,6,3
14969,standard_hardmaple,108.976,8.232280000000001,70,500,70,500,6,6,3
14931,standard_hardmaple,109.961,6.744089999999999,70,500,70,500,6,6,3
15082,standard_hardmaple,85.8661,8.29528,70,500,70,500,6,6,3
15331,standard_hardmaple,97.7165,6.35433,70,500,70,500,6,6,3
15031,standard_hardmaple,109.72399999999999,4.88189,70,500,70,500,6,6,3
15354,standard_hardmaple,72.5984,5.9685,70,500,70,500,6,6,3
14930,standard_hardmaple,122.04700000000001,4.6378,70,500,70,500,6,6,3
15114,standard_hardmaple,97.3228,8.350389999999999,70,500,70,500,6,6,3
15103,standard_hardmaple,85.2362,8.102360000000001,70,500,70,500,6,6,3
15058,standard_hardmaple,109.134,7.26772,70,500,70,500,6,6,3
15474,standard_hardmaple,97.7165,5.81496,70,500,70,500,6,6,3
15410,standard_hardmaple,96.9685,5.43307,70,500,70,500,6,6,3
15140,standard_hardmaple,84.4488,8.86614,70,500,70,500,6,6,3
14980,standard_hardmaple,110.27600000000001,4.27165,70,500,70,500,6,6,3
14795,standard_hardmaple,118.189,8.22441,70,500,70,500,6,6,3
15492,standard_hardmaple,98.0315,6.4488199999999996,70,500,70,500,6,6,3
15296,standard_hardmaple,95.1575,9.267719999999999,70,500,70,500,6,6,3
15489,standard_hardmaple,73.2283,5.51181,70,500,70,500,6,6,3
15464,standard_hardmaple,73.7795,6.429130000000001,70,500,70,500,6,6,3
15452,standard_hardmaple,98.1102,8.71654,70,500,70,500,6,6,3
15276,standard_hardmaple,84.9213,5.2401599999999995,70,500,70,500,6,6,3
15498,standard_hardmaple,73.7008,6.55512,70,500,70,500,6,6,3
15486,standard_hardmaple,98.189,4.27165,70,500,70,500,6,6,3
13984,standard_hardmaple,97.4016,4.51575,70,500,70,500,6,6,3
14959,standard_hardmaple,122.008,6.850389999999999,70,500,70,500,6,6,3
15357,standard_hardmaple,97.5591,4.2992099999999995,70,500,70,500,6,6,3
15197,standard_hardmaple,97.6378,7.27953,70,500,70,500,6,6,3
15437,standard_hardmaple,97.9134,6.33858,70,500,70,500,6,6,3
15218,standard_hardmaple,96.2598,5.85433,70,500,70,500,6,6,3
15127,standard_hardmaple,73.7795,5.8622,70,500,70,500,6,6,3
13995,standard_hardmaple,97.8346,3.9763800000000002,70,500,70,500,6,6,3
15413,standard_hardmaple,97.6772,6.870080000000001,70,500,70,500,6,6,3
15431,standard_hardmaple,73.3465,6.28346,70,500,70,500,6,6,3
14855,standard_hardmaple,110.15700000000001,8.232280000000001,70,500,70,500,6,6,3
15182,standard_hardmaple,84.9213,7.27953,70,500,70,500,6,6,3
15024,standard_hardmaple,122.165,6.87402,70,500,70,500,6,6,3
13894,standard_hardmaple,97.6378,8.480310000000001,70,500,70,500,6,6,3
14836,standard_hardmaple,146.378,9.0315,70,500,70,500,6,6,3
15105,standard_hardmaple,97.5984,8.307089999999999,70,500,70,500,6,6,3
15096,standard_hardmaple,97.7953,7.322830000000001,70,500,70,500,6,6,3
15350,standard_hardmaple,95.5906,8.759839999999999,70,500,70,500,6,6,3
14845,standard_hardmaple,136.417,6.629919999999999,70,500,70,500,6,6,3
15372,standard_hardmaple,70.1575,3.56693,70,500,70,500,6,6,3
15455,standard_hardmaple,97.7559,4.48819,70,500,70,500,6,6,3
14987,standard_hardmaple,122.04700000000001,7.38583,70,500,70,500,6,6,3
14880,standard_hardmaple,121.969,6.45669,70,500,70,500,6,6,3
15017,standard_hardmaple,122.323,9.16929,70,500,70,500,6,6,3
15137,standard_hardmaple,86.0236,7.23228,70,500,70,500,6,6,3
15490,standard_hardmaple,73.5827,5.16142,70,500,70,500,6,6,3
15069,standard_hardmaple,97.4803,9.09055,70,500,70,500,6,6,3
14874,standard_hardmaple,122.087,4.25591,70,500,70,500,6,6,3
15077,standard_hardmaple,97.5197,7.18898,70,500,70,500,6,6,3
15061,standard_hardmaple,122.008,8.45669,70,500,70,500,6,6,3
15382,standard_hardmaple,84.8031,5.6063,70,500,70,500,6,6,3
15013,standard_hardmaple,122.441,7.208660000000001,70,500,70,500,6,6,3
15004,standard_hardmaple,110.236,7.791339999999999,70,500,70,500,6,6,3
14908,standard_hardmaple,110.039,8.41732,70,500,70,500,6,6,3
15466,standard_hardmaple,96.6535,8.12205,70,500,70,500,6,6,3
15206,standard_hardmaple,85.9449,5.95276,70,500,70,500,6,6,3
15273,standard_hardmaple,70.9055,6.80315,70,500,70,500,6,6,3
14796,standard_hardmaple,110.27600000000001,3.75984,70,500,70,500,6,6,4
15290,standard_hardmaple,72.874,5.50787,70,500,70,500,6,6,4
14889,standard_hardmaple,121.024,4.80315,70,500,70,500,6,6,4
14837,standard_hardmaple,122.04700000000001,8.88189,70,500,70,500,6,6,4
14794,standard_hardmaple,145.66899999999998,7.6811,70,500,70,500,6,6,4
15469,standard_hardmaple,73.7402,7.16142,70,500,70,500,6,6,4
15373,standard_hardmaple,97.7165,5.85039,70,500,70,500,6,6,4
15187,standard_hardmaple,98.189,4.866140000000001,70,500,70,500,6,6,4
15443,standard_hardmaple,97.6772,9.06299,70,500,70,500,6,6,4
15338,standard_hardmaple,97.2441,5.0,70,500,70,500,6,6,4
14903,standard_hardmaple,108.071,6.2598400000000005,70,500,70,500,6,6,4
15526,standard_hardmaple,93.7795,6.12205,70,500,70,500,6,6,4
15280,standard_hardmaple,73.4646,4.91732,70,500,70,500,6,6,4
15510,standard_hardmaple,97.5591,9.24803,70,500,70,500,6,6,4
15279,standard_hardmaple,94.9606,8.145669999999999,70,500,70,500,6,6,4
14926,standard_hardmaple,121.654,8.40157,70,500,70,500,6,6,4
15523,standard_hardmaple,97.4409,6.3070900000000005,70,500,70,500,6,6,4
15194,standard_hardmaple,98.1102,8.13386,70,500,70,500,6,6,4
15422,standard_hardmaple,97.6772,7.070869999999999,70,500,70,500,6,6,4
15299,standard_hardmaple,73.3465,3.4409400000000003,70,500,70,500,6,6,4
15007,standard_hardmaple,121.85,8.9252,70,500,70,500,6,6,4
15272,standard_hardmaple,97.2835,8.72835,70,500,70,500,6,6,4
15262,standard_hardmaple,82.5591,6.4488199999999996,70,500,70,500,6,6,4
15219,standard_hardmaple,96.9291,7.62598,70,500,70,500,6,6,4
15289,standard_hardmaple,94.5276,6.69685,70,500,70,500,6,6,4
15198,standard_hardmaple,73.622,6.33071,70,500,70,500,6,6,4
15256,standard_hardmaple,97.7559,5.75591,70,500,70,500,6,6,4
14876,standard_hardmaple,110.197,5.866140000000001,70,500,70,500,6,6,4
15239,standard_hardmaple,85.7087,6.12598,70,500,70,500,6,6,4
14977,standard_hardmaple,122.087,5.97244,70,500,70,500,6,6,4
15308,standard_hardmaple,96.3386,6.96457,70,500,70,500,6,6,4
15132,standard_hardmaple,96.8898,5.429130000000001,70,500,70,500,6,6,4
14897,standard_hardmaple,121.772,7.19685,70,500,70,500,6,6,4
15121,standard_hardmaple,97.7559,7.889760000000001,70,500,70,500,6,6,4
15513,standard_hardmaple,72.2835,8.220469999999999,70,500,70,500,6,6,4
15277,standard_hardmaple,72.3622,5.44094,70,500,70,500,6,6,4
14912,standard_hardmaple,105.82700000000001,3.98425,70,500,70,500,6,6,4
15029,standard_hardmaple,122.126,6.2126,70,500,70,500,6,6,4
14124,standard_hardmaple,97.6378,8.48425,70,500,70,500,6,6,4
15520,standard_hardmaple,96.6142,7.4015699999999995,70,500,70,500,6,6,4
13970,standard_hardmaple,98.0315,4.21654,70,500,70,500,6,6,4
15429,standard_hardmaple,73.8583,6.3425199999999995,70,500,70,500,6,6,4
14875,standard_hardmaple,121.969,5.4015699999999995,70,500,70,500,6,6,4
14907,standard_hardmaple,110.27600000000001,5.45669,70,500,70,500,6,6,4
14910,standard_hardmaple,122.323,6.3425199999999995,70,500,70,500,6,6,4
14921,standard_hardmaple,121.929,5.7126,70,500,70,500,6,6,4
15340,standard_hardmaple,97.4016,5.736219999999999,70,500,70,500,6,6,4
15415,standard_hardmaple,97.6378,6.79921,70,500,70,500,6,6,4
15185,standard_hardmaple,98.0315,5.2992099999999995,70,500,70,500,6,6,4
14878,standard_hardmaple,110.118,4.78346,70,500,70,500,6,6,4
15215,standard_hardmaple,85.9055,8.16142,70,500,70,500,6,6,4
15073,standard_hardmaple,97.3622,5.11417,70,500,70,500,6,6,4
14825,standard_hardmaple,118.54299999999999,6.669289999999999,70,500,70,500,6,6,4
15271,standard_hardmaple,97.7165,7.6378,70,500,70,500,6,6,4
15248,standard_hardmaple,97.9921,6.06693,70,500,70,500,6,6,4
15342,standard_hardmaple,97.2047,7.72047,70,500,70,500,6,6,4
14984,standard_hardmaple,121.575,5.5315,70,500,70,500,6,6,4
14000,standard_hardmaple,84.8031,5.05512,70,500,70,500,6,6,4
15259,standard_hardmaple,93.7795,6.98031,70,500,70,500,6,6,4
15086,standard_hardmaple,95.4724,8.88976,70,500,70,500,6,6,4
14010,standard_hardmaple,86.0236,4.6535400000000005,70,500,70,500,6,6,4
15306,standard_hardmaple,73.189,8.65354,70,500,70,500,6,6,4
15286,standard_hardmaple,73.7402,5.1378,70,500,70,500,6,6,4
15463,standard_hardmaple,96.3386,4.4252,70,500,70,500,6,6,4
14986,standard_hardmaple,122.205,6.43701,70,500,70,500,6,6,4
14835,standard_hardmaple,133.504,5.74409,70,500,70,500,6,6,4
15068,standard_hardmaple,122.087,6.9527600000000005,70,500,70,500,6,6,4
15407,standard_hardmaple,73.2283,4.71654,70,500,70,500,6,6,4
15228,standard_hardmaple,86.1811,5.0511800000000004,70,500,70,500,6,6,4
15063,standard_hardmaple,121.26,9.16929,70,500,70,500,6,6,4
14791,standard_hardmaple,145.118,9.00787,70,500,70,500,6,6,4
15156,standard_hardmaple,95.1969,4.55906,70,500,70,500,6,6,4
15081,standard_hardmaple,96.1417,9.145669999999999,70,500,70,500,6,6,4
15050,standard_hardmaple,110.197,5.17323,70,500,70,500,6,6,4
15175,standard_hardmaple,97.2835,6.62598,70,500,70,500,6,6,4
15178,standard_hardmaple,97.2441,9.18898,70,500,70,500,6,6,4
14873,standard_hardmaple,122.04700000000001,5.81496,70,500,70,500,6,6,4
13972,standard_hardmaple,97.9921,8.9685,70,500,70,500,6,6,4
15536,standard_hardmaple,97.6378,5.81496,70,500,70,500,6,6,4
14924,standard_hardmaple,110.236,5.51181,70,500,70,500,6,6,4
15499,standard_hardmaple,97.5984,7.9488199999999996,70,500,70,500,6,6,4
15533,standard_hardmaple,97.6378,5.95276,70,500,70,500,6,6,4
15041,standard_hardmaple,109.84299999999999,5.78346,70,500,70,500,6,6,4
15201,standard_hardmaple,84.7638,8.83858,70,500,70,500,6,6,4
15288,standard_hardmaple,73.3858,6.708660000000001,70,500,70,500,6,6,4
15375,standard_hardmaple,72.3228,8.46063,70,500,70,500,6,6,4
15359,standard_hardmaple,97.6378,4.85827,70,500,70,500,6,6,4
15155,standard_hardmaple,97.2441,6.20866,70,500,70,500,6,6,4
15349,standard_hardmaple,97.6378,5.59055,70,500,70,500,6,6,4
15508,standard_hardmaple,73.7008,5.27953,70,500,70,500,6,6,4
13979,standard_hardmaple,86.1811,4.66142,70,500,70,500,6,6,4
15045,standard_hardmaple,121.85,9.192910000000001,70,500,70,500,6,6,4
14894,standard_hardmaple,121.85,6.29528,70,500,70,500,6,6,4
15336,standard_hardmaple,86.1024,5.85827,70,500,70,500,6,6,4
14898,standard_hardmaple,122.205,5.1535400000000005,70,500,70,500,6,6,4
15258,standard_hardmaple,97.4409,5.01181,70,500,70,500,6,6,4
15468,standard_hardmaple,92.8346,6.9252,70,500,70,500,6,6,4
15240,standard_hardmaple,96.811,6.775589999999999,70,500,70,500,6,6,4
15115,standard_hardmaple,97.7953,8.350389999999999,70,500,70,500,6,6,4
15190,standard_hardmaple,85.9449,7.34646,70,500,70,500,6,6,4
15066,standard_hardmaple,121.85,5.9685,70,500,70,500,6,6,4
14979,standard_hardmaple,94.3307,9.16535,70,500,70,500,6,6,4
14922,standard_hardmaple,108.976,8.48425,70,500,70,500,6,6,4
14934,standard_hardmaple,110.039,9.20472,70,500,70,500,6,6,4
15158,standard_hardmaple,97.7559,8.88583,70,500,70,500,6,6,4
15506,standard_hardmaple,97.4409,7.003939999999999,70,500,70,500,6,6,4
15044,standard_hardmaple,122.04700000000001,5.59055,70,500,70,500,6,6,4
15084,standard_hardmaple,84.7638,6.09055,70,500,70,500,6,6,4
15477,standard_hardmaple,99.0945,5.20866,70,500,70,500,6,6,4
15189,standard_hardmaple,97.7559,6.41339,70,500,70,500,6,6,4
15207,standard_hardmaple,97.9921,5.62205,70,500,70,500,6,6,4
15531,standard_hardmaple,97.7165,7.283460000000001,70,500,70,500,6,6,4
15169,standard_hardmaple,96.5748,6.263780000000001,70,500,70,500,6,6,4
14968,standard_hardmaple,110.669,7.1574800000000005,70,500,70,500,6,6,4
15260,standard_hardmaple,98.1102,7.12598,70,500,70,500,6,6,4
15473,standard_hardmaple,90.9055,4.22441,70,500,70,500,6,6,4
15195,standard_hardmaple,93.5433,7.76772,70,500,70,500,6,6,4
14919,standard_hardmaple,122.008,6.708660000000001,70,500,70,500,6,6,4
15355,standard_hardmaple,73.3465,6.1574800000000005,70,500,70,500,6,6,4
15210,standard_hardmaple,72.1654,6.03543,70,500,70,500,6,6,4
15099,standard_hardmaple,72.8346,6.17323,70,500,70,500,6,6,4
15530,standard_hardmaple,73.8583,7.118110000000001,70,500,70,500,6,6,4
14909,standard_hardmaple,121.693,6.716539999999999,70,500,70,500,6,6,4
15528,standard_hardmaple,85.7087,6.01575,70,500,70,500,6,6,4
14962,standard_hardmaple,106.37799999999999,8.38583,70,500,70,500,6,6,4
15479,standard_hardmaple,84.9213,7.2126,70,500,70,500,6,6,4
14838,standard_hardmaple,109.72399999999999,4.64567,70,500,70,500,6,6,4
14983,standard_hardmaple,122.04700000000001,5.98425,70,500,70,500,6,6,4
14004,standard_hardmaple,97.7559,5.2992099999999995,70,500,70,500,6,6,4
15106,standard_hardmaple,85.8268,4.99606,70,500,70,500,6,6,4
14932,standard_hardmaple,122.04700000000001,5.64567,70,500,70,500,6,6,4
15493,standard_hardmaple,69.8819,6.35039,70,500,70,500,6,6,4
15316,standard_hardmaple,97.3622,7.33465,70,500,70,500,6,6,4
13968,standard_hardmaple,97.7165,4.2007900000000005,70,500,70,500,6,6,4
13988,standard_hardmaple,73.189,4.31102,70,500,70,500,6,6,4
14893,standard_hardmaple,110.0,7.19685,70,500,70,500,6,6,4
15001,standard_hardmaple,121.85,7.5984300000000005,70,500,70,500,6,6,4
15003,standard_hardmaple,120.709,5.8622,70,500,70,500,6,6,4
14879,standard_hardmaple,122.087,6.37795,70,500,70,500,6,6,4
14862,standard_hardmaple,121.929,6.29528,70,500,70,500,6,6,4
15348,standard_hardmaple,85.5906,4.91339,70,500,70,500,6,6,4
15442,standard_hardmaple,72.3228,7.41339,70,500,70,500,6,6,4
14069,standard_hardmaple,86.5354,8.63386,70,500,70,500,6,6,4
15401,standard_hardmaple,85.9843,7.62598,70,500,70,500,6,6,4
15254,standard_hardmaple,97.6378,6.3622,70,500,70,500,6,6,4
15101,standard_hardmaple,83.5039,5.19685,70,500,70,500,6,6,4
15217,standard_hardmaple,86.1811,3.35039,70,500,70,500,6,6,4
15049,standard_hardmaple,109.055,6.44488,70,500,70,500,6,6,4
14905,standard_hardmaple,108.93700000000001,7.043310000000001,70,500,70,500,6,6,4
14810,standard_hardmaple,109.449,6.03937,70,500,70,500,6,6,4
13974,standard_hardmaple,73.7402,4.97244,70,500,70,500,6,6,4
15425,standard_hardmaple,97.0079,7.185039999999999,70,500,70,500,6,6,4
15255,standard_hardmaple,85.8661,8.027560000000001,70,500,70,500,6,6,4
14814,standard_hardmaple,121.73200000000001,6.677169999999999,70,500,70,500,6,6,4
15447,standard_hardmaple,85.9055,6.1574800000000005,70,500,70,500,6,6,4
15093,standard_hardmaple,73.7795,6.26772,70,500,70,500,6,6,4
15420,standard_hardmaple,98.4252,5.866140000000001,70,500,70,500,6,6,4
13891,standard_hardmaple,97.8346,3.9763800000000002,70,500,70,500,6,6,4
15294,standard_hardmaple,73.6614,4.38583,70,500,70,500,6,6,4
15428,standard_hardmaple,97.3622,5.43307,70,500,70,500,6,6,4
14074,standard_hardmaple,86.5354,8.6378,70,500,70,500,6,6,4
15008,standard_hardmaple,122.205,7.66535,70,500,70,500,6,6,4
